Report,Reviews
App ID,1055281310
App,Philips Hue
Version,All Versions
Market,iOS
Country,All Countries
Total Reviews,4831
Average Rating,1.8
Search Term,
Start Date,04/28/2016
End Date,03/25/2017
Date Generated,03/27/2017 01:35:07 PDT

Platform,Country,Date,App ID,App Name,Publisher ID,Publisher Name,User,Version,Rating,Title,Review
iOS,Italy,01/06/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Kronos69,2.7.2,2,"Non funzionale, un giochino.","Siri non sincronizza più le scene esistenti, neppure ricreando una nuova abitazione da zero, bisogna riaggiungerle a mano una per una 😅 su bridge v2 ovviamente.
App graficamente carina, ma non funzionale dal lato Siri, il più importante a mio avviso.
Philips get your **** together, chi vi fa il QA?

- chi parla di Siri e pensa che non funzioni senza Apple TV non ha capito come funzioni 😅 uso hue da quando esistono, e da quando esiste Siri ha sempre funzionato (sulla vecchia app funziona ancora, e fino ad un certo aggiornamento funzionava come si deve anche su questa).
L'apple TV o l'iPad servono solo per l'automazione, studiate meglio."
iOS,Italy,01/06/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Cristiandylan73,2.7.2,4,Ok Tutto Funziona!!!,"Rettifico quanto detto nella recensione del 25/12/2016. Ho risolto il problema abbinamento bridge 2.0, Siri e HomeKit resettando iCloud di Apple e rispettivo portachiavi su tutti i dispositivi in mio possesso. Per il resto per me l'applicazione è sempre stata valida. Probabilmente con il cambio del telefono e ripristino da iCloud teneva vecchia e impostazioni bloccando l'abbinamento. Unica annotazione: magari nelle varie release mettere qualche informazione per effettuare correttamente l'abbinamento. Ogni telefono / release di IOS possono causare problemi. Avanti così Philips Hue!"
iOS,Netherlands,01/06/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,mvdhoek1991,2.7.2,5,Good!,The app works fine.
iOS,United Kingdom,01/06/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Ian in UK,2.7.2,3,Great light switch with security risks.,"It works great as a means of turning lights on or off, but that's it.

Next routines, does grey for each day mean it or not? If it is on, then is the app working or not or is it the routine off? The lack of clarity in this design creates a very frustrating system. Despite testing it, I've not been able to determine the answer. Maybe it's off or maybe there is a bug.

The Geofence on lights apps like this always covers around a hundred houses in my rural area which contains how many people wanting to see in my room? Perhaps two hundred people, one or two could be a thief and Philips lets them get a good look while I'm around the corner. In a city, it could far more people. So many times, I come home wondering how long the lights have been on for. Routines should activate either only when I approve via a notifcation or only when I'm connected to the same wifi network, never when I'm a mile away.

I also wish the app would notifify me routines activate so that I can turn off lights remotely if they shouldn't  be on, although I think remote activation also doesn't work."
iOS,United Kingdom,01/06/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Chema182738273,2.7.2,1,Doesn't work,"The app just don't work. It won't pair to the hub, despite hours talking with support their recommendation was going back to the old version, that at least works, although not great either..."
iOS,Germany,01/05/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Mataair,2.7.2,1,Watch App funktioniert nicht,Apple Watch App funktioniert leider nicht. Nach dem letzten Update ist die App noch komplizierter zu bedienen. So ein schönes digitales Produkt und so wenig Potential ausgeschöpft.
iOS,Germany,01/05/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,AppleDave2,2.7.2,1,"Alte App (Gen 1) besser, völlig unverständliches Featuresetup","Mehrere Szenen mit unterschiedlichen Lampenzuweisungen- und einstellungen nicht möglich. Eine Lampe kann immer nur einem Raum zugewiesen werden. Wenn man einen neuen Raum ""1. OG"" erstellt, etwa um alle Lampen im 1OG auf einmal zu steuern, geht das nicht wenn die Lampen bereits einem anderen Zimmer zugewiesen sind. Szenen wie bei der Gen1 App gibt es nicht, nur Zimmer. Für mich war das meistbenutzte, nützlichste und interessanteste Feature. Macht auch das meiste her wenn ich mich einem ""Klick"" plötzlich Ambiente im ganzen Haus verändern kann. Mit dieser App, nicht möglich.

Keine Farbpalette zur Farbwahl, man braucht zwingend ein Bild, wtf.

Für eine 1-2 Zimmerwohnung ggf ok, aber mit der GEn1 App ist man dennoch besser beraten"
iOS,United States,01/05/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,RossC67,2.7.2,1,Broken,I tried for an hour to add a new like using this app to no avail. As a last effort before returning the Hue Lights and Hue bridge I tried a third-party app called Huemote which worked perfectly for recognizing and adding the light. Hue hardware seems good but this Phillips app is extremely poor.
iOS,United States,01/05/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,CVICURNMike,2.7.2,1,Furious,"I miss the old app! It worked perfectly for when I was home, lights turned on when I pulled up, turned off when I left. 

Recently came home for the holidays and that no longer happens even with it programmed in the app to do so.

What is more frustrating is my current job I'm out of the state for work for months at a time I can't get the system to do simple tasks like turn on lights on at certain times ( like advertised and programmed).

Currently I'm looking at my house via my nest cam and I have lights on that I can't turn off!!! Lights are turning on when they want via nest cam feed.

Philips please for the love of god!! Fix this, I've spent way to much money for this system to not work. It is a safety concern at this point."
iOS,United States,01/05/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Update your firmware,2.7.2,1,Because 0 is not possible,"Lights are great, app use a third party."
iOS,United States,01/04/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Inf66,2.7.2,1,Purchased the Hue system for the geofencing features.,Purchased the Hue system for the geofencing features. Philips still advertises heavily on the feature. The app is broken and does not offer any geofencing with no indication that anyone is fixing the issue.
iOS,United States,01/04/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,mjm04,2.7.2,1,Terrible app!,Most frustrating app on my phone. gen 1 app is superior in every way.  My company writes control system code and this software has no logical workflow to it at all.
iOS,United States,01/04/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,ozapple,2.7.2,1,Not Good,"Installed two white and one color bulb system. Great easy install. Mesh network does not hop from room to room as advertised. A month later the $49 color light bulb died and one white bulb is stuck at 10% brightness and is unresponsive to Hue app commands. 
Wasted $200."
iOS,Germany,01/03/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Q13s59v4,2.7.2,2,App nutzt nur ein Bruchteil der Möglichkeiten,"Die Einrichtung von Lampen, Schalter und Bridge war wirklich vorbildlich einfach und ohne jegliche Probleme. Beim Bedienen der einzelnen Lampen und dem Einrichten von Farben und Routinen kam jedoch die große Enttäuschung. Sämtliche Funktionen sind nicht bis zum Ende gedacht, sinnvolle Features, die ich als Basisfeature sehe, fehlen komplett (z. B. Erstellen von Farbpresets), überall endet das lustige Spielen mit den Lampen an dämlichen Beschränkungen der App. Warum kann ich z. B. eine Szene aus dem Wohnzimmer nicht auch im Schlafzimmer verwenden? Insgesamt sehr ärgerlich, da das Produkt an sich wirklich gut ist, der Spaß jedoch durch ein liebloses Stück Software deutlich getrübt wird. Immerhin gibt es Abhilfe: Sofern man mehr machen möchte als einzele Lampen ein- und auszuschalten, stehen genügend Apps anderer Anbieter zur Verfügung."
iOS,Netherlands,01/03/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,EOTB,2.7.2,1,Bring back 1 color/intensity for multiple bulbs,"Still waiting for you guys to bring back the convenient functionality to assign a specific color to a multiple bulbs. Basic and available in first gen app, but missing here..."
iOS,United Kingdom,01/03/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,MSG Media,2.7.2,5,Welcome to a new world,"After testing a few Philips Hue Lights, I went for full house upgrade bulbs upstairs and 21 GU10 spots downstairs. After installing in each room I linked up and it found them straight away, did same with each room. Now playing with settings, routines, wake up and disco lights with Hue Disco. Great app works very well so far ;) Now linked up voice control with Amazon Echo my new best friend."
iOS,Germany,01/02/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,The_Resistor,2.7.2,5,Top,Die App tut was sie soll. Läuft gut.
iOS,France,01/02/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,GrumpyHoboClown,2.7.2,1,Bugguée,"Depuis la dernière mise à jour, il m'est impossible de demander à Siri d'éteindre une lampe en particulier... 
À corriger au plus vite"
iOS,United States,01/02/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Dgrjgstvetygdedguj,2.7.2,5,Works Great,PHILPS HUE IS AMAZING!! MUST BUY!!!
iOS,United States,01/02/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Little Drunk Squirrel,2.7.2,3,December update made the widget doesn't load for the most of the time.,I put several preset on the home widget and use 10 times daily. But the new update made the widget very unreliable. I have to open the app and reopen the home widget to get them work. Please fix...
iOS,Netherlands,01/02/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Davids23,2.7.2,2,Zuipt batterij,Versie 2.7 verbruikt zeer veel batterij op de achtergrond
iOS,Netherlands,01/02/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Sannsie4,2.7.2,5,Top app,"Werkt erg goed, beter dan eerste gen app die ik eerst wel prefereerde, omdat de nieuwe app gewoon slecht was. Nu genoeg functies en is makkelijk te begrijpen.

Homekit en Siri support ten samen met kamer en scene selectie werkt allemaal erg goed, commando's zijn makkelijk te genereren waar je makkelijk kamers naartoe kan verwijzen.

De app is eindelijk op het niveau waar het behoord te zijn."
